Brazil,Bahia,BR_BA06.04.2020,06.04.2020,f,10,10,Count,Deaths,0,BR_BA
Brazil,Bahia,BR_BA06.04.2020,06.04.2020,f,20,10,Count,Deaths,1,BR_BA
Brazil,Bahia,BR_BA06.04.2020,06.04.2020,f,30,10,Count,Deaths,0,BR_BA
Brazil,Bahia,BR_BA06.04.2020,06.04.2020,f,40,10,Count,Deaths,1,BR_BA
Brazil,Bahia,BR_BA06.04.2020,06.04.2020,f,50,10,Count,Deaths,2,BR_BA
Brazil,Bahia,BR_BA06.04.2020,06.04.2020,f,60,10,Count,Deaths,1,BR_BA
Brazil,Bahia,BR_BA06.04.2020,06.04.2020,f,70,10,Count,Deaths,2,BR_BA
Brazil,Bahia,BR_BA06.04.2020,06.04.2020,f,80,10,Count,Deaths,2,BR_BA
Brazil,Bahia,BR_BA06.04.2020,06.04.2020,f,90,10,Count,Deaths,1,BR_BA
Brazil,Bahia,BR_BA06.04.2020,06.04.2020,f,100,5,Count,Deaths,1,BR_BA
Brazil,Ceará,BR_CE06.04.2020,06.04.2020,f,0,10,Count,Deaths,1,BR_CE
Brazil,Ceará,BR_CE06.04.2020,06.04.2020,f,10,10,Count,Deaths,0,BR_CE
Brazil,Ceará,BR_CE06.04.2020,06.04.2020,f,20,10,Count,Deaths,0,BR_CE
Brazil,Ceará,BR_CE06.04.2020,06.04.2020,f,30,10,Count,Deaths,2,BR_CE
Brazil,Ceará,BR_CE06.04.2020,06.04.2020,f,40,10,Count,Deaths,6,BR_CE
Brazil,Ceará,BR_CE06.04.2020,06.04.2020,f,50,10,Count,Deaths,3,BR_CE
Brazil,Ceará,BR_CE06.04.2020,06.04.2020,f,60,10,Count,Deaths,10,BR_CE
Brazil,Ceará,BR_CE06.04.2020,06.04.2020,f,70,10,Count,Deaths,9,BR_CE
Brazil,Ceará,BR_CE06.04.2020,06.04.2020,f,80,10,Count,Deaths,12,BR_CE
Brazil,Ceará,BR_CE06.04.2020,06.04.2020,f,90,10,Count,Deaths,3,BR_CE
Brazil,Ceará,BR_CE06.04.2020,06.04.2020,f,100,5,Count,Deaths,0,BR_CE
Brazil,Distrito Federal,BR_DF06.04.2020,06.04.2020,f,0,10,Count,Deaths,0,BR_DF
Brazil,Distrito Federal,BR_DF06.04.2020,06.04.2020,f,10,10,Count,Deaths,0,BR_DF
Brazil,Distrito Federal,BR_DF06.04.2020,06.04.2020,f,20,10,Count,Deaths,0,BR_DF
Brazil,Distrito Federal,BR_DF06.04.2020,06.04.2020,f,30,10,Count,Deaths,0,BR_DF
Brazil,Distrito Federal,BR_DF06.04.2020,06.04.2020,f,40,10,Count,Deaths,0,BR_DF
Brazil,Distrito Federal,BR_DF06.04.2020,06.04.2020,f,50,10,Count,Deaths,0,BR_DF
Brazil,Distrito Federal,BR_DF06.04.2020,06.04.2020,f,60,10,Count,Deaths,4,BR_DF
Brazil,Distrito Federal,BR_DF06.04.2020,06.04.2020,f,70,10,Count,Deaths,2,BR_DF
Brazil,Distrito Federal,BR_DF06.04.2020,06.04.2020,f,80,10,Count,Deaths,1,BR_DF
Brazil,Distrito Federal,BR_DF06.04.2020,06.04.2020,f,90,10,Count,Deaths,1,BR_DF
Brazil,Distrito Federal,BR_DF06.04.2020,06.04.2020,f,100,5,Count,Deaths,0,BR_DF
Brazil,Espírito Santo,BR_ES06.04.2020,06.04.2020,f,0,10,Count,Deaths,0,BR_ES
Brazil,Espírito Santo,BR_ES06.04.2020,06.04.2020,f,10,10,Count,Deaths,0,BR_ES
Brazil,Espírito Santo,BR_ES06.04.2020,06.04.2020,f,20,10,Count,Deaths,1,BR_ES
Brazil,Espírito Santo,BR_ES06.04.2020,06.04.2020,f,30,10,Count,Deaths,1,BR_ES
Brazil,Espírito Santo,BR_ES06.04.2020,06.04.2020,f,40,10,Count,Deaths,0,BR_ES
Brazil,Espírito Santo,BR_ES06.04.2020,06.04.2020,f,50,10,Count,Deaths,0,BR_ES
Brazil,Espírito Santo,BR_ES06.04.2020,06.04.2020,f,60,10,Count,Deaths,3,BR_ES
Brazil,Espírito Santo,BR_ES06.04.2020,06.04.2020,f,70,10,Count,Deaths,0,BR_ES
Brazil,Espírito Santo,BR_ES06.04.2020,06.04.2020,f,80,10,Count,Deaths,0,BR_ES
Brazil,Espírito Santo,BR_ES06.04.2020,06.04.2020,f,90,10,Count,Deaths,0,BR_ES
Brazil,Espírito Santo,BR_ES06.04.2020,06.04.2020,f,100,5,Count,Deaths,0,BR_ES
Brazil,Goiás,BR_GO06.04.2020,06.04.2020,f,0,10,Count,Deaths,0,BR_GO
Brazil,Goiás,BR_GO06.04.2020,06.04.2020,f,10,10,Count,Deaths,0,BR_GO
Brazil,Goiás,BR_GO06.04.2020,06.04.2020,f,20,10,Count,Deaths,1,BR_GO
Brazil,Goiás,BR_GO06.04.2020,06.04.2020,f,30,10,Count,Deaths,0,BR_GO
Brazil,Goiás,BR_GO06.04.2020,06.04.2020,f,40,10,Count,Deaths,1,BR_GO
Brazil,Goiás,BR_GO06.04.2020,06.04.2020,f,50,10,Count,Deaths,4,BR_GO
Brazil,Goiás,BR_GO06.04.2020,06.04.2020,f,60,10,Count,Deaths,1,BR_GO
Brazil,Goiás,BR_GO06.04.2020,06.04.2020,f,70,10,Count,Deaths,3,BR_GO
Brazil,Goiás,BR_GO06.04.2020,06.04.2020,f,80,10,Count,Deaths,1,BR_GO
Brazil,Goiás,BR_GO06.04.2020,06.04.2020,f,90,10,Count,Deaths,3,BR_GO
Brazil,Goiás,BR_GO06.04.2020,06.04.2020,f,100,5,Count,Deaths,0,BR_GO
Brazil,Maranhão,BR_MA06.04.2020,06.04.2020,f,0,10,Count,Deaths,0,BR_MA
Brazil,Maranhão,BR_MA06.04.2020,06.04.2020,f,10,10,Count,Deaths,0,BR_MA
Brazil,Maranhão,BR_MA06.04.2020,06.04.2020,f,20,10,Count,Deaths,0,BR_MA
Brazil,Maranhão,BR_MA06.04.2020,06.04.2020,f,30,10,Count,Deaths,0,BR_MA
Brazil,Maranhão,BR_MA06.04.2020,06.04.2020,f,40,10,Count,Deaths,0,BR_MA
Brazil,Maranhão,BR_MA06.04.2020,06.04.2020,f,50,10,Count,Deaths,0,BR_MA
Brazil,Maranhão,BR_MA06.04.2020,06.04.2020,f,60,10,Count,Deaths,0,BR_MA
Brazil,Maranhão,BR_MA06.04.2020,06.04.2020,f,70,10,Count,Deaths,0,BR_MA
Brazil,Maranhão,BR_MA06.04.2020,06.04.2020,f,80,10,Count,Deaths,0,BR_MA
Brazil,Maranhão,BR_MA06.04.2020,06.04.2020,f,90,10,Count,Deaths,0,BR_MA
Brazil,Maranhão,BR_MA06.04.2020,06.04.2020,f,100,5,Count,Deaths,0,BR_MA
Brazil,Mato Grosso,BR_MT06.04.2020,06.04.2020,f,0,10,Count,Deaths,0,BR_MT
Brazil,Mato Grosso,BR_MT06.04.2020,06.04.2020,f,10,10,Count,Deaths,1,BR_MT
Brazil,Mato Grosso,BR_MT06.04.2020,06.04.2020,f,20,10,Count,Deaths,0,BR_MT
Brazil,Mato Grosso,BR_MT06.04.2020,06.04.2020,f,30,10,Count,Deaths,0,BR_MT
Brazil,Mato Grosso,BR_MT06.04.2020,06.04.2020,f,40,10,Count,Deaths,0,BR_MT
Brazil,Mato Grosso,BR_MT06.04.2020,06.04.2020,f,50,10,Count,Deaths,1,BR_MT
Brazil,Mato Grosso,BR_MT06.04.2020,06.04.2020,f,60,10,Count,Deaths,0,BR_MT
